,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
41628611,2014-05-08 20:44:16.0000002,11.5,2014-05-08 20:44:16 UTC,-74.00887900000001,40.715699,-73.986533,40.740128999999996,1
39484691,2014-04-09 07:34:00.000000108,10.5,2014-04-09 07:34:00 UTC,-73.97710500000001,40.745554999999996,-73.97149,40.763557,1
43484260,2014-02-16 02:46:00.00000056,13.0,2014-02-16 02:46:00 UTC,-73.97636999999999,40.744385,-73.998075,40.764086999999996,1
29799344,2014-09-12 08:17:56.0000004,10.0,2014-09-12 08:17:56 UTC,-73.9529,40.77237,-73.969626,40.763255,1
48595292,2014-04-22 13:50:03.0000003,10.0,2014-04-22 13:50:03 UTC,-74.006862,40.730655,-73.999995,40.754188,1
11656082,2014-06-14 00:38:37.0000002,5.0,2014-06-14 00:38:37 UTC,-73.96257,40.799545,-73.974396,40.78803,1
54819602,2014-05-11 13:43:00.000000190,7.0,2014-05-11 13:43:00 UTC,-73.98243199999999,40.767057,-73.990148,40.75141,1
43693428,2014-09-05 14:42:00.0000007,10.0,2014-09-05 14:42:00 UTC,-73.9612,40.77193,-73.96181,40.75555,6
6081869,2014-07-09 08:52:00.000000138,51.83,2014-07-09 08:52:00 UTC,-73.87298,40.7741,-74.00689,40.706540000000004,1
955085,2014-08-10 10:24:42.0000003,10.0,2014-08-10 10:24:42 UTC,-73.964329,40.792148,-73.964292,40.767643,1
49556345,2014-01-18 10:39:00.000000191,8.5,2014-01-18 10:39:00 UTC,-74.002027,40.74038,-73.97991800000001,40.749742,3
14613254,2014-09-07 15:44:31.0000003,16.0,2014-09-07 15:44:31 UTC,-73.98577,40.722972999999996,-74.00634699999999,40.752708,1
50450324,2014-11-11 18:01:00.000000132,15.0,2014-11-11 18:01:00 UTC,0.0,0.0,0.0,0.0,4
14137259,2014-02-25 12:31:00.000000157,6.0,2014-02-25 12:31:00 UTC,-73.98655,40.740002000000004,-73.99424499999999,40.740292,1
25724682,2014-05-27 10:47:14.0000002,7.5,2014-05-27 10:47:14 UTC,-73.99085500000001,40.734626,-74.00178299999999,40.719846000000004,1
2132522,2014-09-16 21:57:00.000000179,6.0,2014-09-16 21:57:00 UTC,-73.973927,40.764171999999995,-73.978402,40.754057,5
454055,2014-02-07 19:11:51.0000004,10.0,2014-02-07 19:11:51 UTC,-74.002668,40.72851,-73.987742,40.756642,1
21156786,2014-02-23 20:26:54.0000001,11.0,2014-02-23 20:26:54 UTC,-73.96164,40.71405,-73.989302,40.72617,1
8345618,2014-09-20 21:44:44.0000004,10.0,2014-09-20 21:44:44 UTC,-73.99651800000001,40.725497,-73.99213,40.749223,3
41729538,2014-10-01 09:15:18.0000001,6.0,2014-10-01 09:15:18 UTC,-73.981113,40.764375,-73.98980300000001,40.768741999999996,1
6309566,2014-05-11 17:48:00.00000083,14.5,2014-05-11 17:48:00 UTC,-73.98835,40.748912,-73.951522,40.774035,1
19987978,2014-12-14 01:07:42.0000001,13.0,2014-12-14 01:07:42 UTC,-73.996039,40.724246,-73.968075,40.760014,2
26883377,2014-03-17 12:31:00.00000013,4.5,2014-03-17 12:31:00 UTC,-73.990912,40.739837,-73.991763,40.731895,1
36520127,2014-10-06 11:21:00.00000087,6.0,2014-10-06 11:21:00 UTC,-73.990963,40.750452,-73.999675,40.754012,1
9850101,2014-07-16 21:58:55.0000002,16.5,2014-07-16 21:58:55 UTC,-74.000571,40.730738,-73.98361,40.758439,1
36997480,2014-06-11 22:28:00.00000055,20.0,2014-06-11 22:28:00 UTC,-73.94282,40.753732,-73.964197,40.797452,1
31238961,2014-02-15 12:17:00.00000040,7.5,2014-02-15 12:17:00 UTC,-73.976765,40.747302000000005,-73.98697800000001,40.755695,1
16572767,2014-09-25 15:03:00.000000138,37.33,2014-09-25 15:03:00 UTC,-73.871212,40.773782000000004,-73.974808,40.790622,2
37277042,2014-04-05 08:45:08.0000002,11.0,2014-04-05 08:45:08 UTC,-73.95581800000001,40.776171999999995,-73.973355,40.798615000000005,3
37013077,2014-10-26 16:00:00.000000136,5.5,2014-10-26 16:00:00 UTC,-73.99509300000001,40.754971999999995,-74.0045,40.742277,6
11604455,2014-01-07 23:30:42.0000004,5.5,2014-01-07 23:30:42 UTC,-73.986216,40.756772,-73.980681,40.764812,1
3487258,2014-03-13 17:50:00.000000153,8.5,2014-03-13 17:50:00 UTC,-73.99616,40.742745,-74.006922,40.751295,1
28722714,2014-09-17 10:13:07.0000001,5.5,2014-09-17 10:13:07 UTC,-73.964907,40.755885,-73.974434,40.7599,1
24895508,2014-05-23 21:33:00.000000164,6.5,2014-05-23 21:33:00 UTC,-74.00147,40.75262,-73.990662,40.756502000000005,2
42285812,2014-04-17 16:11:49.0000002,5.0,2014-04-17 16:11:49 UTC,-73.97659300000001,40.764807,-73.981262,40.774205,1
29927060,2014-05-31 02:59:00.00000085,22.5,2014-05-31 02:59:00 UTC,-74.013485,40.716535,-73.965313,40.791996999999995,5
41357009,2014-01-31 20:10:00.000000265,16.5,2014-01-31 20:10:00 UTC,-73.982587,40.742135,-73.981082,40.774662,1
2285251,2014-02-23 02:34:50.0000002,6.5,2014-02-23 02:34:50 UTC,-74.004343,40.719697,-73.999592,40.727317,2
30324337,2014-08-31 19:48:00.00000028,4.0,2014-08-31 19:48:00 UTC,-74.002995,40.733484999999995,-74.00576,40.725722,1
15581753,2014-10-03 18:18:42.0000001,13.5,2014-10-03 18:18:42 UTC,-73.9748,40.735337,-73.99165699999999,40.748814,1
9354387,2014-02-08 03:43:00.00000096,14.5,2014-02-08 03:43:00 UTC,-73.914152,40.756732,-73.98044,40.767882,1
29107191,2014-12-26 18:21:56.0000001,14.0,2014-12-26 18:21:56 UTC,-73.984791,40.768628,-73.95478100000001,40.778667,1
38453344,2014-08-08 13:56:40.0000004,5.0,2014-08-08 13:56:40 UTC,-73.966663,40.764138,-73.97496,40.752175,1
50389448,2014-12-15 19:45:28.0000001,15.0,2014-12-15 19:45:28 UTC,-74.013554,40.714103,-73.98352299999999,40.744769,1
187752,2014-11-17 18:02:31.0000001,3.5,2014-11-17 18:02:31 UTC,-73.953515,40.782633000000004,-73.957091,40.782905,1
40248916,2014-12-04 15:00:45.0000003,33.5,2014-12-04 15:00:45 UTC,-73.863495,40.770156,-73.96991,40.752196999999995,2
55191277,2014-01-20 20:18:23.0000001,57.33,2014-01-20 20:18:23 UTC,-73.77680600000001,40.645343,-74.004266,40.751003000000004,1
8254425,2014-08-16 12:55:10.0000001,12.5,2014-08-16 12:55:10 UTC,0.0,0.0,0.0,0.0,2
10508168,2014-08-07 16:10:17.0000003,8.5,2014-08-07 16:10:17 UTC,0.0,0.0,0.0,0.0,1
40662684,2014-09-09 18:33:00.000000224,12.0,2014-09-09 18:33:00 UTC,-73.954825,40.77346,-73.98862,40.778327000000004,3
14357465,2014-07-27 09:40:28.0000003,3.5,2014-07-27 09:40:28 UTC,-74.000523,40.718475,-74.00487700000001,40.721517,1
2797949,2014-05-10 05:08:00.00000013,7.5,2014-05-10 05:08:00 UTC,-74.00873,40.711012,-73.99925,40.733925,2
26095987,2014-02-20 10:33:00.00000046,12.0,2014-02-20 10:33:00 UTC,-74.001717,40.746227000000005,-73.96536,40.761396999999995,1
25879489,2014-02-03 17:18:00.000000113,10.5,2014-02-03 17:18:00 UTC,-73.977807,40.733955,-73.99244200000001,40.714107,1
49208145,2014-10-26 16:10:41.0000006,7.0,2014-10-26 16:10:41 UTC,0.0,0.0,0.0,0.0,1
14484022,2014-09-20 02:55:00.00000083,21.0,2014-09-20 02:55:00 UTC,-73.984622,40.751312,-73.95885799999999,40.691957,2
22516579,2014-09-06 15:42:00.000000158,9.5,2014-09-06 15:42:00 UTC,-73.97068,40.779702,-73.957685,40.769777000000005,5
12368926,2014-12-09 22:40:00.000000217,15.0,2014-12-09 22:40:00 UTC,-74.007737,40.704722,-73.97058,40.751642,1
46019545,2014-11-17 08:34:00.00000036,9.5,2014-11-17 08:34:00 UTC,-73.9896,40.756640000000004,-73.97248,40.76481,5
36481360,2014-12-22 00:38:37.0000001,4.5,2014-12-22 00:38:37 UTC,-73.981564,40.758186,-73.98258100000001,40.763987,3
3629287,2014-09-24 10:34:32.0000003,4.5,2014-09-24 10:34:32 UTC,-73.97358,40.763296999999994,-73.977937,40.757525,1
7103891,2014-12-08 23:46:36.0000003,11.0,2014-12-08 23:46:36 UTC,-73.982731,40.745269,-73.960027,40.776384,1
2858958,2014-05-30 18:41:03.0000004,12.0,2014-05-30 18:41:03 UTC,-74.00528299999999,40.720932,-74.01133100000001,40.702956,1
14084304,2014-10-22 22:46:00.00000013,5.5,2014-10-22 22:46:00 UTC,-74.00665699999999,40.748805,-73.992975,40.742925,1
49377486,2014-04-13 01:27:40.0000001,3.5,2014-04-13 01:27:40 UTC,-73.983467,40.760197999999995,-73.99116,40.763875,1
21775832,2014-08-09 10:49:01.0000002,6.0,2014-08-09 10:49:01 UTC,-74.003463,40.726805,-73.99290500000001,40.742662,1
15757889,2014-01-06 07:40:40.0000003,6.5,2014-01-06 07:40:40 UTC,-73.97959,40.771245,-73.980609,40.783026,2
50337365,2014-11-08 13:51:00.000000109,8.5,2014-11-08 13:51:00 UTC,-73.98441,40.74022,-73.99354,40.73928,1
39824195,2014-06-11 13:27:00.000000165,13.0,2014-06-11 13:27:00 UTC,-73.96231,40.776047,-73.971132,40.761112,5
4676928,2014-11-17 10:50:41.0000001,11.0,2014-11-17 10:50:41 UTC,0.0,0.0,-73.975378,40.749767999999996,1
18527464,2014-10-14 18:34:00.00000094,10.0,2014-10-14 18:34:00 UTC,-73.96814499999999,40.761465,-73.976062,40.776267,1
24227578,2014-02-20 22:40:00.000000123,7.5,2014-02-20 22:40:00 UTC,-73.994027,40.740875,-73.98348299999999,40.72822,1
53407049,2014-05-09 23:23:18.0000001,6.5,2014-05-09 23:23:18 UTC,-73.969261,40.785441999999996,-73.973442,40.796239,2
50942013,2014-09-24 04:41:42.0000002,11.0,2014-09-24 04:41:42 UTC,-73.93995799999999,40.798155,-73.923132,40.808622,2
16905021,2014-03-17 20:08:27.0000004,10.0,2014-03-17 20:08:27 UTC,-73.968473,40.754668,-73.987995,40.72262,1
35762251,2014-12-28 02:57:00.00000060,9.0,2014-12-28 02:57:00 UTC,-73.960388,40.761852000000005,-73.943937,40.754765,1
31676888,2014-01-31 13:15:00.000000159,9.0,2014-01-31 13:15:00 UTC,-73.991385,40.755552,-73.994792,40.765492,6
16345634,2014-09-23 02:16:00.00000025,8.5,2014-09-23 02:16:00 UTC,-74.00343000000001,40.742,-73.98774499999999,40.724235,2
41826027,2014-05-01 15:26:15.0000002,29.5,2014-05-01 15:26:15 UTC,-74.00153399999999,40.724402000000005,-73.947069,40.779284999999994,1
17369885,2014-08-16 05:23:00.00000028,52.0,2014-08-16 05:23:00 UTC,-73.776772,40.645837,-73.96174,40.764407,1
46193741,2014-04-23 23:00:00.000000199,8.5,2014-04-23 23:00:00 UTC,-73.971735,40.762879999999996,-73.989447,40.757665,1
33516354,2014-12-05 22:39:00.00000080,10.0,2014-12-05 22:39:00 UTC,-73.99154,40.726890000000004,-73.97988000000001,40.72245,1
35319904,2014-02-02 10:33:23.0000004,7.5,2014-02-02 10:33:23 UTC,-73.96314699999999,40.777590999999994,-73.978974,40.76188,1
15563030,2014-06-07 15:03:45.0000001,14.5,2014-06-07 15:03:45 UTC,-74.01344399999999,40.713573,-73.988354,40.759937,1
34904879,2014-05-16 16:45:48.0000001,2.5,2014-05-16 16:45:48 UTC,-73.974802,40.616325,-73.974843,40.616296999999996,1
21690657,2014-05-22 21:22:00.00000083,18.0,2014-05-22 21:22:00 UTC,-73.947907,40.783582,-73.975212,40.73537,1
7166455,2014-02-07 21:32:00.00000085,9.0,2014-02-07 21:32:00 UTC,-73.995498,40.723335,-74.001677,40.739497,1
24023246,2014-01-30 20:46:59.0000003,7.5,2014-01-30 20:46:59 UTC,-73.992913,40.730252,-73.976047,40.723552000000005,1
13184792,2014-03-05 15:14:50.0000003,40.0,2014-03-05 15:14:50 UTC,-73.981296,40.781638,-73.982991,40.677594,1
17983297,2014-09-01 13:44:46.0000004,6.0,2014-09-01 13:44:46 UTC,-73.968385,40.799388,-73.956513,40.804875,1
41213878,2014-07-24 22:29:00.000000201,17.0,2014-07-24 22:29:00 UTC,-73.95585,40.707770000000004,-73.97439,40.676127,2
37193847,2014-05-31 00:59:00.00000087,7.5,2014-05-31 00:59:00 UTC,-73.989263,40.700762,-73.971525,40.69575,3
23120239,2014-03-19 23:56:56.0000005,28.83,2014-03-19 23:56:56 UTC,-73.87472199999999,40.774085,-73.97314,40.748153,1
54440433,2014-09-11 18:35:00.00000022,8.5,2014-09-11 18:35:00 UTC,-74.01056700000001,40.720052,-74.007512,40.703577,1
26478313,2014-06-14 18:49:00.000000123,12.5,2014-06-14 18:49:00 UTC,-73.960112,40.817645,-73.929597,40.820257,1
4933198,2014-07-10 15:42:14.0000002,6.0,2014-07-10 15:42:14 UTC,-73.986269,40.734596,-73.993002,40.722840999999995,1
11543350,2014-04-09 09:06:00.00000015,10.5,2014-04-09 09:06:00 UTC,-73.97255200000001,40.756577,-73.98715200000001,40.756002,1
42381514,2014-12-17 00:11:32.0000002,30.0,2014-12-17 00:11:32 UTC,-73.99275,40.730302,-73.885305,40.677657,1
35786576,2014-11-09 09:24:51.0000002,13.0,2014-11-09 09:24:51 UTC,-73.954645,40.774088,-73.998644,40.763843,1
14903855,2014-11-12 09:44:58.0000002,6.0,2014-11-12 09:44:58 UTC,-73.968522,40.801734,-73.98110799999999,40.783437,1
41360471,2014-11-11 11:01:32.0000002,38.83,2014-11-11 11:01:32 UTC,-73.885368,40.77309,-73.982763,40.750433,2
13787158,2014-11-29 00:07:15.0000003,17.0,2014-11-29 00:07:15 UTC,-73.990207,40.756242,-73.993344,40.717353,1
14218740,2014-07-02 01:32:00.0000006,9.0,2014-07-02 01:32:00 UTC,-73.99202700000001,40.748642,-74.01071800000001,40.713087,2
26935609,2014-09-27 12:26:00.0000003,14.5,2014-09-27 12:26:00 UTC,-73.949855,40.77632,-73.940392,40.820515,2
54989370,2014-10-20 13:31:24.0000001,2.5,2014-10-20 13:31:24 UTC,-73.984963,40.741865999999995,-73.984963,40.741865999999995,1
18032326,2014-05-26 11:00:27.0000002,5.0,2014-05-26 11:00:27 UTC,-73.98016199999999,40.785778,-73.97179,40.79361,1
43801355,2014-05-01 10:43:47.0000002,5.0,2014-05-01 10:43:47 UTC,-73.978996,40.736323999999996,-73.97552900000001,40.741046000000004,2
25350055,2014-02-09 15:26:00.000000101,7.5,2014-02-09 15:26:00 UTC,-73.990227,40.73787,-73.99915,40.723397,1
24155524,2014-07-24 18:25:00.000000235,7.5,2014-07-24 18:25:00 UTC,-73.991178,40.73285,-73.991027,40.718227,1
44545234,2014-04-23 02:09:01.0000003,8.0,2014-04-23 02:09:01 UTC,-74.00184200000001,40.73258,-73.992457,40.719744,1
13253596,2014-01-12 22:21:00.00000075,9.0,2014-01-12 22:21:00 UTC,-73.94933,40.777029999999996,-73.96464,40.79185,1
39794246,2014-02-06 08:32:55.0000003,11.0,2014-02-06 08:32:55 UTC,-73.982117,40.77268,-73.958744,40.765684,1
53381869,2014-08-25 21:18:59.0000001,9.5,2014-08-25 21:18:59 UTC,-73.994392,40.760869,-73.972337,40.749789,1
2096001,2014-10-17 13:47:54.0000001,3.5,2014-10-17 13:47:54 UTC,-73.999084,40.728014,-74.001069,40.731778999999996,1
9860996,2014-12-03 00:51:00.00000028,10.0,2014-12-03 00:51:00 UTC,-73.974952,40.751816999999996,-73.947987,40.778005,1
35086601,2014-11-22 13:26:51.0000002,4.5,2014-11-22 13:26:51 UTC,-73.96876800000001,40.786001,-73.967207,40.793656,1
33482168,2014-02-01 00:13:00.000000225,9.0,2014-02-01 00:13:00 UTC,-73.985235,40.723467,-74.00761700000001,40.72591,1
8712515,2014-12-11 10:18:00.00000089,9.0,2014-12-11 10:18:00 UTC,-73.984712,40.760187,-73.97353199999999,40.74557,6
27493008,2014-10-21 14:17:00.00000062,9.0,2014-10-21 14:17:00 UTC,-73.976228,40.763946999999995,-73.975332,40.751612,1
47099031,2014-09-28 00:26:10.0000003,27.0,2014-09-28 00:26:10 UTC,-73.992358,40.743691,-73.988223,40.66754,1
19938876,2014-06-14 03:01:51.0000005,21.5,2014-06-14 03:01:51 UTC,-74.00049399999999,40.742607,-73.951913,40.824263,2
51500722,2014-09-13 13:33:40.0000002,44.33,2014-09-13 13:33:40 UTC,-73.885369,40.773112,-74.015928,40.715128,1
27171602,2014-04-19 17:55:17.0000002,7.0,2014-04-19 17:55:17 UTC,-73.97129699999999,40.753977,-73.962908,40.770883000000005,2
49542807,2014-02-04 21:29:00.000000111,14.0,2014-02-04 21:29:00 UTC,-73.976702,40.747765,-73.935472,40.751407,1
48863639,2014-10-30 22:25:00.000000171,12.5,2014-10-30 22:25:00 UTC,-73.991885,40.749942,-73.99776800000001,40.718072,2
49640672,2014-02-25 06:16:00.00000038,4.5,2014-02-25 06:16:00 UTC,-73.874882,40.774029999999996,-73.98933000000001,40.769607,1
9374062,2014-08-28 10:55:00.00000075,5.5,2014-08-28 10:55:00 UTC,-73.991175,40.73301,-73.998887,40.731897,1
54905965,2014-08-04 19:45:00.000000222,8.5,2014-08-04 19:45:00 UTC,-73.95203000000001,40.76939,-73.97553,40.760529999999996,2
20554359,2014-10-06 17:42:00.00000058,6.0,2014-10-06 17:42:00 UTC,-73.956005,40.772127000000005,-73.963987,40.761162,2
4463661,2014-12-21 08:41:45.0000001,9.0,2014-12-21 08:41:45 UTC,-73.974754,40.783145000000005,-73.99234,40.751687,1
15171349,2014-11-04 11:55:00.000000162,8.0,2014-11-04 11:55:00 UTC,-74.004645,40.716482,-73.99313000000001,40.729877,1
19556871,2014-07-10 07:30:32.0000002,5.0,2014-07-10 07:30:32 UTC,-74.01665799999999,40.710262,-74.011975,40.720473999999996,1
27911037,2014-08-25 18:04:24.0000004,7.0,2014-08-25 18:04:24 UTC,-73.994352,40.722425,-74.010784,40.7135,1
34168814,2014-02-05 16:57:25.0000002,4.0,2014-02-05 16:57:25 UTC,-73.965476,40.761828,-73.971864,40.760123,1
44103993,2014-06-10 13:54:00.000000116,7.0,2014-06-10 13:54:00 UTC,-73.953675,40.784967,-73.951643,40.777957,5
45047229,2014-11-22 14:10:00.000000136,6.5,2014-11-22 14:10:00 UTC,-73.98578,40.75545,-73.98491999999999,40.74798,5
4660047,2014-05-03 23:32:28.0000008,6.0,2014-05-03 23:32:28 UTC,-74.000936,40.737136,-73.999595,40.728427,4
5664302,2014-09-16 13:59:00.00000014,9.0,2014-09-16 13:59:00 UTC,-74.00107,40.757236999999996,-73.98994300000001,40.741927000000004,1
6704598,2014-02-21 18:34:00.000000226,6.0,2014-02-21 18:34:00 UTC,-73.946332,40.772457,-73.961663,40.764212,1
28428936,2014-11-09 22:30:00.00000093,19.5,2014-11-09 22:30:00 UTC,-74.002025,40.739512,-73.943262,40.795204999999996,1
45095722,2014-02-04 13:27:00.00000057,5.5,2014-02-04 13:27:00 UTC,-73.965528,40.765865000000005,-73.97205500000001,40.762271999999996,1
45443915,2014-02-04 16:18:00.00000049,9.0,2014-02-04 16:18:00 UTC,-73.960385,40.770557000000004,-73.96869000000001,40.761627000000004,2
55193681,2014-06-17 14:08:00.0000005,5.5,2014-06-17 14:08:00 UTC,-73.95043000000001,40.775492,-73.95402,40.781521999999995,6
40541452,2014-11-13 15:12:00.000000181,8.0,2014-11-13 15:12:00 UTC,-73.986135,40.751942,-73.982462,40.757352000000004,1
36755062,2014-04-08 19:51:00.000000201,35.83,2014-04-08 19:51:00 UTC,-73.947367,40.77576,-73.97635799999999,40.760465,1
10624504,2014-05-15 14:32:00.000000146,9.0,2014-05-15 14:32:00 UTC,-73.991908,40.732065000000006,-73.981172,40.725242,1
10491929,2014-06-01 01:58:00.00000063,15.5,2014-06-01 01:58:00 UTC,-73.939565,40.706125,-73.927128,40.757047,1
9653034,2014-08-16 22:31:00.00000078,5.0,2014-08-16 22:31:00 UTC,-73.973842,40.759502000000005,-73.964842,40.772525,2
42635663,2014-07-14 11:30:00.000000118,35.83,2014-07-14 11:30:00 UTC,-73.97086999999999,40.755852000000004,-73.861467,40.768122,1
32769127,2014-06-07 01:17:00.000000109,16.5,2014-06-07 01:17:00 UTC,-73.993548,40.724527,-73.98184499999999,40.770247,1
19493979,2014-06-25 11:25:48.0000003,20.0,2014-06-25 11:25:48 UTC,-73.974825,40.793449,-73.992625,40.737297999999996,1
54740575,2014-02-19 18:46:08.0000002,7.0,2014-02-19 18:46:08 UTC,-73.979256,40.773790000000005,-73.973476,40.785402000000005,2
13528032,2014-01-29 22:09:57.0000001,5.5,2014-01-29 22:09:57 UTC,-74.009677,40.722103000000004,-74.006276,40.714847999999996,2
54961357,2014-03-06 21:08:00.000000154,4.5,2014-03-06 21:08:00 UTC,-73.95209799999999,40.777117,-73.958898,40.777817,1
2100090,2014-09-08 13:22:00.00000098,15.0,2014-09-08 13:22:00 UTC,-73.99149,40.739222,-73.970828,40.764405,1
49649308,2014-09-16 23:33:01.0000004,5.0,2014-09-16 23:33:01 UTC,-73.99810500000001,40.756112,-73.989931,40.76728,1
13044720,2014-11-06 16:22:00.00000088,10.0,2014-11-06 16:22:00 UTC,-73.966032,40.768252000000004,-73.965287,40.759232,5
14464744,2014-10-27 12:13:11.0000005,24.5,2014-10-27 12:13:11 UTC,-73.87032099999999,40.77367,-73.930355,40.704112,1
45475911,2014-12-22 12:42:24.0000006,10.5,2014-12-22 12:42:24 UTC,-73.989195,40.736635,-74.005862,40.750152,1
46781392,2014-11-22 01:42:00.00000017,10.5,2014-11-22 01:42:00 UTC,-73.952507,40.726737,-73.928312,40.702255,2
26816707,2014-07-05 18:07:00.00000039,6.0,2014-07-05 18:07:00 UTC,-73.999145,40.763852,-73.98853000000001,40.758287,1
27798301,2014-07-24 08:11:00.00000019,11.0,2014-07-24 08:11:00 UTC,-73.954412,40.765912,-73.96690699999999,40.787872,1
27656786,2014-09-24 13:39:00.00000070,5.5,2014-09-24 13:39:00 UTC,-73.9655,40.79538,-73.954122,40.800757,1
43879553,2014-06-05 12:05:16.0000002,17.0,2014-06-05 12:05:16 UTC,-73.987381,40.738405,-73.972104,40.761043,1
53258703,2014-12-06 21:59:00.00000023,8.5,2014-12-06 21:59:00 UTC,-73.974232,40.751897,-73.987623,40.74565,1
43332168,2014-05-19 16:36:00.000000147,2.5,2014-05-19 16:36:00 UTC,-73.992097,40.742407,-73.992078,40.742382,1
47973688,2014-03-16 13:07:00.000000128,11.0,2014-03-16 13:07:00 UTC,-73.98988299999999,40.756966999999996,-73.966987,40.757090000000005,1
26823947,2014-05-30 09:24:31.0000004,13.0,2014-05-30 09:24:31 UTC,0.0,0.0,0.0,0.0,1
26444222,2014-09-25 07:54:00.000000114,9.0,2014-09-25 07:54:00 UTC,-73.945915,40.77565,-73.965082,40.771562,1
23792329,2014-11-03 14:18:08.0000001,6.5,2014-11-03 14:18:08 UTC,-73.981612,40.768257,-73.981827,40.762586,1
10797757,2014-04-16 19:22:19.0000001,4.0,2014-04-16 19:22:19 UTC,-73.95679,40.774367,-73.950377,40.7722,1
10769276,2014-11-08 18:31:48.0000001,4.5,2014-11-08 18:31:48 UTC,-74.000011,40.742714,-74.00259399999999,40.748858,1
1673873,2014-04-13 17:22:05.0000004,7.5,2014-04-13 17:22:05 UTC,-73.987495,40.732839,-73.988959,40.748168,2
47705194,2014-07-19 13:29:00.00000090,4.0,2014-07-19 13:29:00 UTC,-73.965172,40.792807,-73.970295,40.793962,1
25654565,2014-04-24 08:56:00.00000079,14.0,2014-04-24 08:56:00 UTC,-73.989447,40.77495,-73.960137,40.808046999999995,1
25918112,2014-01-28 12:19:40.0000005,48.83,2014-01-28 12:19:40 UTC,-73.885301,40.773151,-73.992077,40.754141,1
15394572,2014-09-19 02:00:57.0000001,5.5,2014-09-19 02:00:57 UTC,-73.98474,40.768561,-73.972063,40.76321,1
12854998,2014-12-08 13:02:14.0000004,8.0,2014-12-08 13:02:14 UTC,-74.00806,40.748696,-73.994632,40.750412,1
797086,2014-01-19 15:50:00.000000153,30.33,2014-01-19 15:50:00 UTC,-73.970075,40.750415000000004,-73.871432,40.774229999999996,1
8148520,2014-07-23 13:53:03.0000001,11.5,2014-07-23 13:53:03 UTC,-73.993264,40.750589,-73.97672,40.764919,4
31593874,2014-09-27 22:24:17.0000001,8.5,2014-09-27 22:24:17 UTC,-73.975824,40.745036999999996,-73.996116,40.738347,1
44720001,2014-08-24 11:12:00.000000142,5.5,2014-08-24 11:12:00 UTC,0.0,0.0,0.0,0.0,4
29099396,2014-08-15 11:44:33.0000001,22.0,2014-08-15 11:44:33 UTC,-74.00964499999999,40.703565999999995,-73.95661700000001,40.772287,1
1973610,2014-09-30 17:03:10.0000003,11.5,2014-09-30 17:03:10 UTC,-73.97121899999999,40.755581,-73.98252600000001,40.771401000000004,1
26957689,2014-02-13 15:51:34.0000001,5.0,2014-02-13 15:51:34 UTC,-73.96993499999999,40.764648,-73.961597,40.771912,1
52617048,2014-06-29 07:00:00.0000003,5.0,2014-06-29 07:00:00 UTC,-73.995788,40.725266999999995,-73.98387199999999,40.72226,2
24734314,2014-03-30 15:49:32.0000004,7.0,2014-03-30 15:49:32 UTC,-73.963854,40.75704,-73.97531500000001,40.74933,1
31830981,2014-02-16 02:39:09.0000001,7.0,2014-02-16 02:39:09 UTC,-73.972998,40.758982,-73.988484,40.764157,1
30088511,2014-09-13 10:37:25.0000002,5.5,2014-09-13 10:37:25 UTC,-73.964747,40.760178,-73.971649,40.75428,2
17047798,2014-05-03 13:56:00.000000194,11.0,2014-05-03 13:56:00 UTC,-73.969177,40.785247,-73.94384000000001,40.778034999999996,3
55163278,2014-10-31 03:47:03.0000002,20.5,2014-10-31 03:47:03 UTC,-73.98817,40.720431,-73.941903,40.651185999999996,2
38250688,2014-02-09 12:09:00.000000211,5.0,2014-02-09 12:09:00 UTC,-73.969342,40.769407,-73.97618,40.760482,1
6258022,2014-07-08 11:52:00.00000018,9.5,2014-07-08 11:52:00 UTC,-73.968215,40.765345,-73.98446,40.767027,1
48638119,2014-05-09 16:51:00.00000095,6.0,2014-05-09 16:51:00 UTC,-73.947855,40.78326,-73.961153,40.770057,6
7598135,2014-03-05 15:33:00.000000193,82.5,2014-03-05 15:33:00 UTC,0.0,0.0,0.0,0.0,1
45617499,2014-12-16 02:20:00.00000030,7.5,2014-12-16 02:20:00 UTC,-73.984378,40.734697,-73.96861700000001,40.7524,1
40672174,2014-03-11 20:31:00.000000204,14.5,2014-03-11 20:31:00 UTC,-73.94969300000001,40.780837,-73.971092,40.751312,2
39671106,2014-03-01 09:45:00.000000107,9.0,2014-03-01 09:45:00 UTC,-73.99919200000001,40.761122,-73.993237,40.743037,6
46536483,2014-09-27 18:51:56.0000001,22.0,2014-09-27 18:51:56 UTC,-73.92320500000001,40.743878,-73.975038,40.792792,1
54278555,2014-04-11 00:00:13.0000004,7.5,2014-04-11 00:00:13 UTC,-73.98456999999999,40.75432,-73.96365899999999,40.755881,1
8331081,2014-11-03 12:57:00.000000110,45.66,2014-11-03 12:57:00 UTC,-73.874827,40.773959999999995,-73.98315500000001,40.759190000000004,1
28899054,2014-02-22 01:02:00.000000200,8.0,2014-02-22 01:02:00 UTC,-73.92330799999999,40.764332,-73.903605,40.774837,1
17107779,2014-06-22 13:51:00.000000163,19.0,2014-06-22 13:51:00 UTC,-73.980785,40.763502,-73.985015,40.717735,1
29845292,2014-12-02 09:40:06.0000002,9.5,2014-12-02 09:40:06 UTC,-73.990494,40.756184000000005,-73.979803,40.759571,1
